ORDR,20080218,LW,95136.49,202,A80,B,77.54,1900
ORDR,20080218,LW,95200.50,206,A81,B,77.50,200
ORDR,20080218,LW,95212.50,208,A82,S,77.55,600
ORDR,20080218,LW,95224.50,210,A83,S,77.58,2500
ORDR,20080218,LW,95236.50,212,A84,B,77.57,1400
ORDR,20080218,LW,95248.50,214,A85,S,77.58,600
ORDR,20080218,LW,95300.50,216,A86,B,77.51,3700
ORDR,20080218,LW,95312.50,218,A87,S,77.56,1100
ORDR,20080218,LW,95348.51,223,A88,S,77.60,1600
ORDR,20080218,LW,95412.53,227,A89,B,77.57,3900
ORDR,20080218,LW,95424.53,229,A90,B,77.53,3400
ORDR,20080218,LW,95436.54,231,A91,S,77.57,1100
ORDR,20080218,LW,95448.53,233,A92,B,77.49,1200
ORDR,20080218,LW,95512.54,237,A93,B,77.46,100
ORDR,20080218,LW,95524.55,239,A94,S,77.49,3700
ORDR,20080218,LW,95600.56,245,A95,B,77.44,1100
ORDR,20080218,LW,95612.56,247,A96,S,77.46,4600
ORDR,20080218,LW,95636.56,251,A97,S,77.52,1600
ORDR,20080218,LW,95648.56,253,A98,S,77.55,4700
ORDR,20080218,LW,95712.57,257,A99,B,77.51,2300
ORDR,20080218,LW,95724.57,259,A100,S,77.54,2700
ORDR,20080218,LW,95736.57,261,A101,S,77.54,3000
ORDR,20080218,LW,95748.58,263,A102,S,77.55,1700
ORDR,20080218,LW,95800.58,265,A103,B,77.54,1200
ORDR,20080218,LW,95812.58,267,A104,B,77.51,4000
ORDR,20080218,LW,95824.58,269,A105,S,77.54,4500
ORDR,20080218,LW,95836.58,271,A106,S,77.58,200
ORDR,20080218,LW,95900.59,275,A107,B,77.55,600
ORDR,20080218,LW,95912.60,277,A108,B,77.49,600
ORDR,20080218,LW,95924.60,279,A109,S,77.49,3500
ORDR,20080218,LW,95936.61,281,A110,B,77.42,2000
ORDR,20080218,LW,95948.62,283,A111,S,77.49,3800
ORDR,20080218,LW,100012.62,287,A112,B,77.47,4600
ORDR,20080218,LW,100024.63,289,A113,S,77.54,1600
ORDR,20080218,LW,100036.62,291,A114,S,77.60,4500
ORDR,20080218,LW,100100.62,294,A115,B,77.57,1000
ORDR,20080218,LW,100112.63,296,A116,S,77.60,1200
ORDR,20080218,LW,100124.63,298,A117,S,77.66,1200
ORDR,20080218,LW,100136.63,300,A118,B,77.63,400
ORDR,20080218,LW,100148.63,302,A119,S,77.63,1400
ORDR,20080218,LW,100200.64,304,A120,S,77.64,2700
ORDR,20080218,LW,100224.64,308,A121,S,77.67,2200
ORDR,20080218,LW,100236.64,310,A122,S,77.69,1900
ORDR,20080218,LW,100248.65,312,A123,B,77.67,2400
ORDR,20080218,LW,100300.65,314,A124,S,77.70,2500
ORDR,20080218,LW,100312.65,316,A125,B,77.63,1100
ORDR,20080218,LW,100324.65,318,A126,S,77.65,900
ORDR,20080218,LW,100336.66,320,A127,B,77.64,1300
ORDR,20080218,LW,100348.66,322,A128,B,77.57,3500
ORDR,20080218,LW,100424.67,327,A129,S,77.64,1700
ORDR,20080218,LW,100436.67,329,A130,S,77.65,4800
ORDR,20080218,LW,100500.67,333,A131,S,77.65,5000
ORDR,20080218,LW,100512.67,335,A132,S,77.69,3400
ORDR,20080218,LW,100524.67,337,A133,B,77.63,2000
ORDR,20080218,LW,100536.68,339,A134,S,77.69,3900
ORDR,20080218,LW,100600.69,343,A135,S,77.76,4300
ORDR,20080218,LW,100612.69,345,A136,S,77.80,1500
ORDR,20080218,LW,100624.69,347,A137,S,77.82,3500
ORDR,20080218,LW,100636.70,349,A138,S,77.82,1600
ORDR,20080218,LW,100648.70,351,A139,S,77.83,3000
ORDR,20080218,LW,100700.71,353,A140,B,77.76,2800
ORDR,20080218,LW,100712.71,355,A141,S,77.79,2000
ORDR,20080218,LW,100736.72,359,A142,S,77.82,4000
ORDR,20080218,LW,100800.73,363,A143,S,77.88,3300
ORDR,20080218,LW,100824.74,367,A144,S,77.93,5000
ORDR,20080218,LW,100836.74,369,A145,B,77.92,5000
ORDR,20080218,LW,100848.74,371,A146,S,77.98,200
ORDR,20080218,LW,100900.74,373,A147,B,77.95,1300
ORDR,20080218,LW,100912.74,375,A148,B,77.93,1900
ORDR,20080218,LW,100924.75,377,A149,B,77.92,1800
ORDR,20080218,LW,100936.75,379,A150,B,77.86,2900
ORDR,20080218,LW,101024.77,387,A151,S,77.92,3400
ORDR,20080218,LW,101048.77,391,A152,B,77.87,4200
ORDR,20080218,LW,101100.77,393,A153,S,77.92,4800
ORDR,20080218,LW,101112.78,395,A154,B,77.85,400
ORDR,20080218,LW,101124.78,397,A155,S,77.93,3500
ORDR,20080218,LW,101136.79,399,A156,B,77.91,2600
ORDR,20080218,LW,101148.79,401,A157,S,77.91,1000
ORDR,20080218,LW,101200.80,403,A158,B,77.88,4100
ORDR,20080218,LW,101212.80,405,A159,S,77.91,4200
ORDR,20080218,LW,101236.81,409,A160,S,77.98,3100
ORDR,20080218,LW,101300.81,413,A161,S,78.05,3000
ORDR,20080218,LW,101324.82,417,A162,S,78.12,2700
ORDR,20080218,LW,101336.82,419,A163,B,78.10,3700
ORDR,20080218,LW,101348.83,421,A164,S,78.15,3400
ORDR,20080218,LW,101400.83,423,A165,S,78.17,4400
ORDR,20080218,LW,101424.84,427,A166,S,78.20,4900
ORDR,20080218,LW,101500.84,433,A167,S,78.23,1200
ORDR,20080218,LW,101512.85,435,A168,B,78.22,2100
ORDR,20080218,LW,101524.85,437,A169,S,78.22,1800
ORDR,20080218,LW,101600.86,443,A170,S,78.22,2600
ORDR,20080218,LW,101624.87,447,A171,S,78.26,2500
ORDR,20080218,LW,101700.88,453,A172,B,78.25,2200
ORDR,20080218,LW,101712.88,455,A173,B,78.21,4700
ORDR,20080218,LW,101724.88,457,A174,B,78.18,3600
ORDR,20080218,LW,101736.88,459,A175,B,78.11,100
ORDR,20080218,LW,101800.88,463,A176,S,78.13,2500
ORDR,20080218,LW,101812.89,465,A177,S,78.14,1300
ORDR,20080218,LW,101824.89,467,A178,B,78.10,1200
ORDR,20080218,LW,101912.91,475,A179,B,78.08,2600
ORDR,20080218,LW,101924.91,477,A180,S,78.11,4700
ORDR,20080218,LW,101948.93,481,A181,B,78.03,1600
ORDR,20080218,LW,102000.93,483,A182,S,78.09,900
ORDR,20080218,LW,102012.94,485,A183,B,78.03,4600
ORDR,20080218,LW,102024.95,487,A184,S,78.08,100
ORDR,20080218,LW,102036.95,489,A185,B,78.05,2600
ORDR,20080218,LW,102048.96,491,A186,B,78.04,500
ORDR,20080218,LW,102100.96,493,A187,B,77.97,4400
ORDR,20080218,LW,102112.96,495,A188,S,77.99,3900
ORDR,20080218,LW,102124.96,497,A189,S,78.04,3600
ORDR,20080218,LW,102136.97,499,A190,S,78.06,4100
ORDR,20080218,LW,102200.97,503,A191,B,77.99,1400
ORDR,20080218,LW,102212.98,505,A192,B,77.97,2900
ORDR,20080218,LW,102224.98,507,A193,S,78.03,4600
ORDR,20080218,LW,102248.99,511,A194,B,77.99,1000
ORDR,20080218,LW,102300.99,513,A195,S,78.06,5000
ORDR,20080218,LW,102312.99,515,A196,B,78.05,700
ORDR,20080218,LW,102349.00,521,A197,B,78.01,4300
ORDR,20080218,LW,102401.00,523,A198,S,78.05,4000
ORDR,20080218,LW,102413.00,525,A199,B,78.02,1500
ORDR,20080218,LW,102425.00,527,A200,S,78.05,3600
ORDR,20080218,LW,102449.01,530,A201,B,78.04,1500
ORDR,20080218,LW,102501.01,532,A202,B,77.97,4000
ORDR,20080218,LW,102513.02,534,A203,S,77.99,4600
ORDR,20080218,LW,102525.02,536,A204,B,77.98,200
ORDR,20080218,LW,102537.02,538,A205,S,78.02,2900
ORDR,20080218,LW,102549.03,540,A206,B,77.95,1800
ORDR,20080218,LW,102601.02,542,A207,B,77.92,3400
ORDR,20080218,LW,102613.03,544,A208,B,77.91,4500
ORDR,20080218,LW,102625.03,546,A209,B,77.89,900
ORDR,20080218,LW,102637.03,548,A210,S,77.91,2300
ORDR,20080218,LW,102649.03,550,A211,B,77.86,2800
ORDR,20080218,LW,102713.04,554,A212,B,77.79,3600
ORDR,20080218,LW,102725.04,556,A213,S,77.85,3400
ORDR,20080218,LW,102749.05,560,A214,B,77.84,1900
ORDR,20080218,LW,102813.05,564,A215,B,77.81,1700
ORDR,20080218,LW,102825.06,566,A216,B,77.77,200
ORDR,20080218,LW,102837.06,568,A217,B,77.70,2800
ORDR,20080218,LW,102849.07,570,A218,B,77.65,900
ORDR,20080218,LW,102901.07,572,A219,B,77.58,2200
ORDR,20080218,LW,102913.07,574,A220,S,77.60,2100
ORDR,20080218,LW,102937.07,578,A221,S,77.62,4600
ORDR,20080218,LW,103001.08,582,A222,S,77.70,1800
ORDR,20080218,LW,103025.09,586,A223,S,77.77,2100
ORDR,20080218,LW,103037.10,588,A224,B,77.77,1400
ORDR,20080218,LW,103049.10,590,A225,S,77.77,1400
ORDR,20080218,LW,103101.10,592,A226,S,77.80,4900
ORDR,20080218,LW,103125.11,596,A227,B,77.78,2200
ORDR,20080218,LW,103201.13,602,A228,S,77.80,4200
ORDR,20080218,LW,103237.13,607,A229,B,77.78,2300
ORDR,20080218,LW,103249.14,609,A230,S,77.82,3600
ORDR,20080218,LW,103301.14,611,A231,B,77.80,4700
ORDR,20080218,LW,103313.14,613,A232,B,77.75,3000
ORDR,20080218,LW,103325.15,615,A233,B,77.71,4700
ORDR,20080218,LW,103337.15,617,A234,B,77.66,3100
ORDR,20080218,LW,103349.15,619,A235,S,77.66,4200
ORDR,20080218,LW,103413.16,623,A236,S,77.67,2700
ORDR,20080218,LW,103437.17,627,A237,S,77.69,1200
ORDR,20080218,LW,103449.18,629,A238,B,77.63,300
ORDR,20080218,LW,103513.18,633,A239,S,77.66,2600
ORDR,20080218,LW,103525.19,635,A240,B,77.61,400
ORDR,20080218,LW,103537.19,637,A241,S,77.61,3100
ORDR,20080218,LW,103549.20,639,A242,B,77.60,3300
ORDR,20080218,LW,103601.20,641,A243,S,77.64,4400
ORDR,20080218,LW,103613.20,643,A244,S,77.70,4500
ORDR,20080218,LW,103625.20,645,A245,B,77.67,3200
ORDR,20080218,LW,103637.21,647,A246,B,77.63,3600
ORDR,20080218,LW,103649.21,649,A247,B,77.58,4000
ORDR,20080218,LW,103701.21,651,A248,S,77.60,400
ORDR,20080218,LW,103713.21,653,A249,S,77.64,4600
ORDR,20080218,LW,103725.21,655,A250,B,77.56,2100
ORDR,20080218,LW,103749.22,659,A251,B,77.54,2100
ORDR,20080218,LW,103801.22,661,A252,B,77.54,800
ORDR,20080218,LW,103825.23,665,A253,S,77.61,2300
ORDR,20080218,LW,103837.23,667,A254,S,77.67,1700
ORDR,20080218,LW,103849.24,669,A255,S,77.68,2700
ORDR,20080218,LW,103913.25,673,A256,B,77.63,1900
ORDR,20080218,LW,103937.26,677,A257,S,77.68,3100
ORDR,20080218,LW,103949.26,679,A258,S,77.72,4400
ORDR,20080218,LW,104025.27,685,A259,S,77.76,3200
ORDR,20080218,LW,104037.28,687,A260,S,77.77,3100
ORDR,20080218,LW,104113.28,693,A261,S,77.83,3000
ORDR,20080218,LW,104125.28,695,A262,B,77.82,2400
ORDR,20080218,LW,104137.28,697,A263,B,77.80,1700
ORDR,20080218,LW,104213.29,703,A264,S,77.83,3200
ORDR,20080218,LW,104237.29,707,A265,B,77.80,200
ORDR,20080218,LW,104249.29,709,A266,S,77.81,3300
ORDR,20080218,LW,104301.30,711,A267,B,77.78,1200
ORDR,20080218,LW,104325.30,715,A268,B,77.75,3000
ORDR,20080218,LW,104337.30,717,A269,S,77.75,2200
ORDR,20080218,LW,104401.32,720,A270,B,77.73,700
ORDR,20080218,LW,104413.32,722,A271,B,77.70,1700
ORDR,20080218,LW,104425.32,724,A272,S,77.73,4000
ORDR,20080218,LW,104437.32,726,A273,B,77.71,1800
ORDR,20080218,LW,104449.33,728,A274,S,77.74,200
ORDR,20080218,LW,104501.34,730,A275,S,77.79,2100
ORDR,20080218,LW,104513.34,732,A276,B,77.74,2100
ORDR,20080218,LW,104525.34,734,A277,B,77.71,800
ORDR,20080218,LW,104537.34,736,A278,B,77.65,3100
ORDR,20080218,LW,104549.34,738,A279,B,77.63,4500
ORDR,20080218,LW,104601.34,740,A280,S,77.66,4400
ORDR,20080218,LW,104613.35,742,A281,S,77.68,2700
ORDR,20080218,LW,104625.35,744,A282,S,77.76,3700
ORDR,20080218,LW,104637.35,746,A283,B,77.72,4500
ORDR,20080218,LW,104701.36,750,A284,S,77.75,200
ORDR,20080218,LW,104725.37,754,A285,S,77.75,300
ORDR,20080218,LW,104737.37,756,A286,B,77.71,4300
ORDR,20080218,LW,104801.38,760,A287,B,77.70,2200
ORDR,20080218,LW,104813.39,762,A288,S,77.77,4400
ORDR,20080218,LW,104825.39,764,A289,B,77.74,3200
ORDR,20080218,LW,104837.39,766,A290,B,77.73,2200
ORDR,20080218,LW,104849.39,768,A291,S,77.75,1300
ORDR,20080218,LW,104901.39,770,A292,S,77.79,2200
ORDR,20080218,LW,104913.40,772,A293,S,77.85,200
ORDR,20080218,LW,104937.41,776,A294,B,77.80,700
ORDR,20080218,LW,104949.41,778,A295,B,77.72,1600
ORDR,20080218,LW,105001.42,780,A296,S,77.74,1300
ORDR,20080218,LW,105013.42,782,A297,B,77.71,2300
ORDR,20080218,LW,105049.43,787,A298,B,77.66,2200
ORDR,20080218,LW,105113.43,791,A299,B,77.61,3100
ORDR,20080218,LW,105149.44,797,A300,S,77.65,200
ORDR,20080218,LW,105301.45,807,A301,B,77.61,3000
ORDR,20080218,LW,105313.45,809,A302,B,77.60,3100
ORDR,20080218,LW,105337.45,812,A303,S,77.61,800
ORDR,20080218,LW,105349.45,814,A304,S,77.62,600
ORDR,20080218,LW,105401.46,816,A305,S,77.64,2500
ORDR,20080218,LW,105437.47,821,A306,S,77.65,2300
ORDR,20080218,LW,105449.47,823,A307,S,77.66,4500
ORDR,20080218,LW,105501.48,825,A308,S,77.72,4500
ORDR,20080218,LW,105513.48,827,A309,S,77.75,2700
ORDR,20080218,LW,105537.49,831,A310,S,77.78,300
ORDR,20080218,LW,105549.50,833,A311,B,77.73,4700
ORDR,20080218,LW,105601.50,835,A312,B,77.72,4600
ORDR,20080218,LW,105613.51,837,A313,S,77.77,1900
ORDR,20080218,LW,105625.51,839,A314,B,77.75,900
ORDR,20080218,LW,105637.51,841,A315,B,77.69,5000
ORDR,20080218,LW,105649.52,843,A316,B,77.67,4200
ORDR,20080218,LW,105713.53,847,A317,S,77.69,4600
ORDR,20080218,LW,105725.53,849,A318,S,77.76,2700
ORDR,20080218,LW,105737.53,851,A319,S,77.79,4400
ORDR,20080218,LW,105801.54,855,A320,S,77.81,3900
ORDR,20080218,LW,105813.54,857,A321,S,77.85,2200
ORDR,20080218,LW,105825.55,859,A322,B,77.79,200
ORDR,20080218,LW,105901.56,865,A323,S,77.83,1600
ORDR,20080218,LW,105913.56,867,A324,S,77.90,4700
ORDR,20080218,LW,105925.56,869,A325,B,77.83,4700
ORDR,20080218,LW,105937.57,871,A326,S,77.88,4600
ORDR,20080218,LW,105949.57,873,A327,S,77.93,2300
ORDR,20080218,LW,110001.57,875,A328,S,77.97,2700
ORDR,20080218,LW,110013.57,877,A329,B,77.97,2900
ORDR,20080218,LW,110037.57,881,A330,S,78.00,1900
ORDR,20080218,LW,110101.58,885,A331,B,77.98,1700
ORDR,20080218,LW,110113.59,887,A332,B,77.97,5000
ORDR,20080218,LW,110137.60,891,A333,S,78.04,4400
ORDR,20080218,LW,110213.61,897,A334,B,77.97,3700
ORDR,20080218,LW,110225.61,899,A335,S,78.03,4100
ORDR,20080218,LW,110237.61,901,A336,S,78.07,3800
ORDR,20080218,LW,110249.61,903,A337,B,78.01,4800
ORDR,20080218,LW,110301.61,905,A338,B,78.00,1900
ORDR,20080218,LW,110313.62,907,A339,S,78.07,3000
ORDR,20080218,LW,110401.64,915,A340,S,78.09,900
ORDR,20080218,LW,110413.64,917,A341,S,78.16,3600
ORDR,20080218,LW,110437.65,921,A342,S,78.20,3500
ORDR,20080218,LW,110449.66,923,A343,B,78.15,3300
ORDR,20080218,LW,110513.67,926,A344,B,78.09,4900
ORDR,20080218,LW,110525.67,928,A345,S,78.10,600
ORDR,20080218,LW,110537.67,930,A346,B,78.08,3400
ORDR,20080218,LW,110549.68,932,A347,S,78.13,700
ORDR,20080218,LW,110601.68,934,A348,S,78.18,800
ORDR,20080218,LW,110613.68,936,A349,B,78.12,700
ORDR,20080218,LW,110625.69,938,A350,B,78.09,3300
ORDR,20080218,LW,110637.69,940,A351,B,78.07,3400
ORDR,20080218,LW,110649.70,942,A352,S,78.11,5000
ORDR,20080218,LW,110701.71,944,A353,S,78.11,2300
ORDR,20080218,LW,110725.71,948,A354,S,78.12,4000
ORDR,20080218,LW,110737.71,950,A355,B,78.12,1000
ORDR,20080218,LW,110749.71,952,A356,B,78.08,800
ORDR,20080218,LW,110801.71,954,A357,S,78.14,4500
ORDR,20080218,LW,110813.72,956,A358,S,78.21,1500
ORDR,20080218,LW,110825.73,958,A359,S,78.24,2100
ORDR,20080218,LW,110837.73,960,A360,S,78.30,1600
ORDR,20080218,LW,110849.73,962,A361,S,78.37,3400
ORDR,20080218,LW,110901.73,964,A362,B,78.33,3700
ORDR,20080218,LW,110913.74,966,A363,S,78.33,1200
ORDR,20080218,LW,110949.75,970,A364,S,78.34,3400
ORDR,20080218,LW,111001.75,972,A365,B,78.30,4200
ORDR,20080218,LW,111013.76,974,A366,B,78.28,500
ORDR,20080218,LW,111025.76,976,A367,B,78.23,3200
ORDR,20080218,LW,111037.77,978,A368,B,78.21,4100
ORDR,20080218,LW,111049.78,980,A369,S,78.29,2100
ORDR,20080218,LW,111101.78,982,A370,B,78.22,2500
ORDR,20080218,LW,111113.78,984,A371,B,78.19,1800
ORDR,20080218,LW,111125.78,986,A372,S,78.25,2400
ORDR,20080218,LW,111137.78,988,A373,B,78.17,2600
ORDR,20080218,LW,111149.79,990,A374,S,78.23,700
ORDR,20080218,LW,111201.79,992,A375,B,78.21,1200
ORDR,20080218,LW,111237.80,998,A376,B,78.14,2800
ORDR,20080218,LW,111301.81,1002,A377,B,78.13,500
ORDR,20080218,LW,111313.81,1004,A378,S,78.15,900
ORDR,20080218,LW,111325.81,1006,A379,B,78.12,2000
ORDR,20080218,LW,111337.81,1008,A380,S,78.16,3200
ORDR,20080218,LW,111349.82,1010,A381,S,78.18,900
ORDR,20080218,LW,111401.82,1012,A382,S,78.25,2800
ORDR,20080218,LW,111413.83,1014,A383,S,78.26,100
ORDR,20080218,LW,111425.83,1016,A384,B,78.25,4500
ORDR,20080218,LW,111449.84,1020,A385,S,78.27,2400
ORDR,20080218,LW,111501.84,1022,A386,B,78.22,3500
ORDR,20080218,LW,111513.84,1024,A387,B,78.21,2500
ORDR,20080218,LW,111525.85,1026,A388,B,78.19,500
ORDR,20080218,LW,111549.85,1030,A389,B,78.11,3200
ORDR,20080218,LW,111613.85,1034,A390,B,78.05,3100
ORDR,20080218,LW,111637.85,1038,A391,B,78.01,3700
ORDR,20080218,LW,111649.86,1040,A392,B,77.94,1500
ORDR,20080218,LW,111701.86,1042,A393,S,77.97,1800
ORDR,20080218,LW,111749.87,1049,A394,B,77.92,1800
ORDR,20080218,LW,111801.87,1051,A395,B,77.87,4900
ORDR,20080218,LW,111825.89,1054,A396,S,77.88,3800
ORDR,20080218,LW,111837.89,1056,A397,B,77.84,4800
ORDR,20080218,LW,111849.90,1058,A398,S,77.85,2200
ORDR,20080218,LW,111901.90,1060,A399,B,77.79,3900
ORDR,20080218,LW,111913.91,1062,A400,B,77.76,4100
ORDR,20080218,LW,111937.92,1066,A401,B,77.74,4700
ORDR,20080218,LW,111949.92,1068,A402,B,77.69,1900
ORDR,20080218,LW,112001.92,1070,A403,B,77.64,3700
ORDR,20080218,LW,112013.92,1072,A404,S,77.67,2100
ORDR,20080218,LW,112037.93,1076,A405,S,77.73,600
ORDR,20080218,LW,112101.93,1079,A406,S,77.75,4800
ORDR,20080218,LW,112113.94,1081,A407,B,77.71,4200
ORDR,20080218,LW,112125.94,1083,A408,S,77.76,3700
ORDR,20080218,LW,112149.95,1086,A409,S,77.82,1500
ORDR,20080218,LW,112237.96,1093,A410,S,77.87,3500
ORDR,20080218,LW,112249.96,1095,A411,B,77.84,2700
ORDR,20080218,LW,112301.96,1097,A412,S,77.88,2700
ORDR,20080218,LW,112313.96,1099,A413,S,77.91,3700
ORDR,20080218,LW,112337.98,1103,A414,B,77.85,1700
ORDR,20080218,LW,112349.98,1105,A415,B,77.82,4500
ORDR,20080218,LW,112401.98,1107,A416,B,77.81,1800
ORDR,20080218,LW,112425.99,1111,A417,S,77.87,4800
ORDR,20080218,LW,112501.99,1117,A418,B,77.81,3300
ORDR,20080218,LW,112514.00,1119,A419,S,77.82,600
ORDR,20080218,LW,112526.00,1121,A420,S,77.89,5000
ORDR,20080218,LW,112626.02,1130,A421,S,77.93,4300
ORDR,20080218,LW,112638.03,1132,A422,S,77.99,1400
ORDR,20080218,LW,112650.03,1134,A423,S,78.05,1100
ORDR,20080218,LW,112702.04,1136,A424,B,78.02,2400
ORDR,20080218,LW,112714.04,1138,A425,S,78.07,2600
ORDR,20080218,LW,112738.05,1142,A426,S,78.14,200
ORDR,20080218,LW,112750.05,1144,A427,S,78.15,4600
ORDR,20080218,LW,112802.06,1146,A428,B,78.12,3900
ORDR,20080218,LW,112838.07,1151,A429,S,78.13,1600
ORDR,20080218,LW,112850.08,1153,A430,B,78.11,2100
ORDR,20080218,LW,112902.08,1155,A431,B,78.10,2800
ORDR,20080218,LW,112926.10,1159,A432,B,78.04,2600
ORDR,20080218,LW,112938.10,1161,A433,S,78.10,300
ORDR,20080218,LW,112950.10,1163,A434,S,78.10,1100
ORDR,20080218,LW,113002.10,1165,A435,S,78.11,100
ORDR,20080218,LW,113014.11,1167,A436,S,78.13,1700
ORDR,20080218,LW,113038.12,1171,A437,S,78.17,4300
ORDR,20080218,LW,113050.12,1173,A438,B,78.15,1100
ORDR,20080218,LW,113102.12,1175,A439,S,78.18,4000
ORDR,20080218,LW,113114.12,1177,A440,S,78.25,3200
ORDR,20080218,LW,113126.12,1179,A441,B,78.21,400
ORDR,20080218,LW,113138.12,1181,A442,B,78.17,4000
ORDR,20080218,LW,113150.13,1183,A443,S,78.19,2900
ORDR,20080218,LW,113202.13,1185,A444,S,78.24,2400
ORDR,20080218,LW,113214.13,1187,A445,B,78.19,800
ORDR,20080218,LW,113238.14,1191,A446,B,78.17,1300
ORDR,20080218,LW,113250.15,1193,A447,S,78.23,3000
ORDR,20080218,LW,113302.15,1195,A448,B,78.15,100
ORDR,20080218,LW,113326.15,1199,A449,B,78.08,3200
ORDR,20080218,LW,113350.16,1203,A450,S,78.09,900
ORDR,20080218,LW,113402.17,1205,A451,B,78.06,1400
